"Zipcode","ZipCodeType","City","State","Lat","Long","TaxReturnsFiled","EstimatedPopulation","TotalWages","averageWage"
"11730","STANDARD","EAST ISLIP","NY",40.72,-73.18,7031,12627,416491794," 32984.22"
"11939","STANDARD","EAST MARION","NY",41.12,-72.34,549,907,20358522," 22446.00"
"11554","STANDARD","EAST MEADOW","NY",40.71,-73.55,18646,32480,975121156," 30022.20"
"11940","STANDARD","EAST MORICHES","NY",40.81,-72.76,2613,4636,140945215," 30402.33"
"11731","STANDARD","EAST NORTHPORT","NY",40.87,-73.32,14607,26703,890243755," 33338.72"
"11732","STANDARD","EAST NORWICH","NY",40.84,-73.52,1819,3168,131999395," 41666.48"
"11941","STANDARD","EASTPORT","NY",40.81,-72.7,1238,2190,66530879," 30379.40"
"11942","STANDARD","EAST QUOGUE","NY",40.85,-72.57,2399,4125,131940377," 31985.55"
"11518","STANDARD","EAST ROCKAWAY","NY",40.64,-73.66,5537,9543,328561072," 34429.54"
"11733","STANDARD","EAST SETAUKET","NY",40.93,-73.1,8907,16262,1227659537," 75492.53"
"11735","STANDARD","FARMINGDALE","NY",40.73,-73.44,16306,27845,852645777," 30621.14"
"11738","STANDARD","FARMINGVILLE","NY",40.84,-73.04,8023,14404,407841784," 28314.48"
"11520","STANDARD","FREEPORT","NY",40.65,-73.58,21857,35818,843524654," 23550.30"
"11530","STANDARD","GARDEN CITY","NY",40.72,-73.64,13924,24839,1609490502," 64796.91"
"11542","STANDARD","GLEN COVE","NY",40.86,-73.63,13150,21656,637267950," 29426.85"
"11545","STANDARD","GLEN HEAD","NY",40.84,-73.61,6302,11138,760210058," 68253.73"
"11547","PO BOX","GLENWOOD LANDING","NY",40.82,-73.63,503,880,27561155," 31319.49"
"11739","PO BOX","GREAT RIVER","NY",40.71,-73.16,720,1280,55211475," 43133.96"
"11740","STANDARD","GREENLAWN","NY",40.86,-73.36,4401,8014,306187779," 38206.61"
"11944","STANDARD","GREENPORT","NY",41.1,-72.36,2218,3484,64476819," 18506.55"
"11548","STANDARD","GREENVALE","NY",40.81,-73.62,755,1283,49301344," 38426.61"
"11946","STANDARD","HAMPTON BAYS","NY",40.86,-72.52,6727,11209,258058688," 23022.45"
"11550","STANDARD","HEMPSTEAD","NY",40.7,-73.61,24540,40113,808360164," 20152.07"
"11551","PO BOX","HEMPSTEAD","NY",40.7,-73.61,689,1032,20619416," 19980.05"
"11557","STANDARD","HEWLETT","NY",40.64,-73.69,4258,7435,325944377," 43839.19"
"11801","STANDARD","HICKSVILLE","NY",40.76,-73.52,20587,35460,969099658," 27329.38"
"11802","PO BOX","HICKSVILLE","NY",40.76,-73.52,411,620,16176164," 26090.59"
"11803","STANDARD","PLAINVIEW","NY",40.78,-73.47,14375,26533,993318296," 37437.09"
"11804","STANDARD","OLD BETHPAGE","NY",40.75,-73.45,2515,4648,178815221," 38471.43"
"11741","STANDARD","HOLBROOK","NY",40.79,-73.07,14010,24709,778753357," 31516.99"
"00501","UNIQUE","HOLTSVILLE","NY",40.81,-73.04,259,384,2147073,"  5591.34"
"11742","STANDARD","HOLTSVILLE","NY",40.81,-73.04,6468,11646,365143781," 31353.58"
"11743","STANDARD","HUNTINGTON","NY",40.87,-73.4,21772,37726,1925265936," 51032.87"
"11746","STANDARD","HUNTINGTON STATION","NY",40.84,-73.4,32197,56971,1986757091," 34873.13"
"11747","STANDARD","MELVILLE","NY",40.78,-73.41,10302,18428,829646177," 45020.96"
"11558","STANDARD","ISLAND PARK","NY",40.6,-73.64,4135,6963,203095540," 29167.82"
"11751","STANDARD","ISLIP","NY",40.73,-73.21,7329,12779,395744694," 30968.36"
"11752","STANDARD","ISLIP TERRACE","NY",40.74,-73.18,4820,8508,236649524," 27814.94"
"11947","PO BOX","JAMESPORT","NY",40.94,-72.57,741,1261,37830806," 30000.64"
"11753","STANDARD","JERICHO","NY",40.78,-73.54,6522,12072,639517144," 52975.24"
"11754","STANDARD","KINGS PARK","NY",40.89,-73.24,9100,16276,542998180," 33361.89"
"11755","STANDARD","LAKE GROVE","NY",40.85,-73.11,6013,10779,349174367," 32393.95"
"11948","STANDARD","LAUREL","NY",40.97,-72.55,594,998,27092693," 27146.99"
"11559","STANDARD","LAWRENCE","NY",40.6,-73.71,3834,6762,337364104," 49891.17"
"11756","STANDARD","LEVITTOWN","NY",40.72,-73.51,21937,38330,1124504726," 29337.46"
"11757","STANDARD","LINDENHURST","NY",40.68,-73.37,22948,39467,1046992517," 26528.30"
"11560","STANDARD","LOCUST VALLEY","NY",40.88,-73.58,3573,6072,405646766," 66806.12"
"11561","STANDARD","LONG BEACH","NY",40.58,-73.65,19421,29905,1127163516," 37691.47"
"11563","STANDARD","LYNBROOK","NY",40.65,-73.67,11104,19016,606418035," 31889.88"
"11565","STANDARD","MALVERNE","NY",40.67,-73.67,4679,8167,303489196," 37160.43"
"11949","STANDARD","MANORVILLE","NY",40.85,-72.79,6548,11993,373493274," 31142.61"
"11758","STANDARD","MASSAPEQUA","NY",40.66,-73.47,27991,49089,1710426089," 34843.37"
"11762","STANDARD","MASSAPEQUA PARK","NY",40.68,-73.44,11532,20692,717827362," 34691.06"
"11950","STANDARD","MASTIC","NY",40.8,-72.84,7262,12942,292486055," 22599.76"
"11951","STANDARD","MASTIC BEACH","NY",40.76,-72.84,6043,10520,238220390," 22644.52"
"11952","STANDARD","MATTITUCK","NY",41,-72.53,2558,4432,127162138," 28691.82"
"11763","STANDARD","MEDFORD","NY",40.82,-72.98,13590,23711,649126962," 27376.62"
"11566","STANDARD","MERRICK","NY",40.65,-73.55,17972,32903,1314277098," 39943.99"
"11953","STANDARD","MIDDLE ISLAND","NY",40.88,-72.94,6489,10735,292770502," 27272.52"
"11764","STANDARD","MILLER PLACE","NY",40.93,-72.98,6139,11529,416383173," 36116.16"
"11765","STANDARD","MILL NECK","NY",40.88,-73.55,371,609,53923307," 88544.02"
"11501","STANDARD","MINEOLA","NY",40.74,-73.63,10292,16972,530764933," 31272.98"
"11954","STANDARD","MONTAUK","NY",41.04,-71.94,2507,3976,83023570," 20881.18"
"11955","STANDARD","MORICHES","NY",40.8,-72.82,1698,2780,70767286," 25455.86"
"11766","STANDARD","MOUNT SINAI","NY",40.93,-73.01,5938,11102,415026632," 37383.05"
"11767","STANDARD","NESCONSET","NY",40.84,-73.15,6931,12745,440034064," 34526.02"
"11768","STANDARD","NORTHPORT","NY",40.9,-73.34,10741,19381,881046940," 45459.31"
"11769","STANDARD","OAKDALE","NY",40.73,-73.13,4837,8287,263918550," 31847.30"
"11957","STANDARD","ORIENT","NY",41.14,-72.3,493,803,22653659," 28211.28"
"11771","STANDARD","OYSTER BAY","NY",40.86,-73.53,5095,8639,514776088," 59587.46"
"11772","STANDARD","PATCHOGUE","NY",40.76,-73.01,21144,35623,917408505," 25753.26"
"11958","STANDARD","PECONIC","NY",41.03,-72.46,503,846,18799862," 22222.06"
"11569","PO BOX","POINT LOOKOUT","NY",40.59,-73.58,845,1400,63555321," 45396.66"
"11776","STANDARD","PORT JEFFERSON STATION","NY",40.92,-73.06,11651,20409,569845023," 27921.26"
"11777","STANDARD","PORT JEFFERSON","NY",40.94,-73.05,4638,7921,416012090," 52520.15"
"11959","PO BOX","QUOGUE","NY",40.83,-72.6,727,1209,69354688," 57365.33"
"11960","PO BOX","REMSENBURG","NY",40.89,-72.42,690,1228,67964009," 55345.28"
"11961","STANDARD","RIDGE","NY",40.91,-72.88,6569,10813,234033584," 21643.72"
"11901","STANDARD","RIVERHEAD","NY",40.94,-72.67,11178,18288,376038887," 20562.06"
"11570","STANDARD","ROCKVILLE CENTRE","NY",40.66,-73.63,13720,23850,1168510301," 48994.14"
"11572","STANDARD","OCEANSIDE","NY",40.63,-73.63,15747,27962,917311829," 32805.66"
"11778","STANDARD","ROCKY POINT","NY",40.92,-72.92,6042,10703,307113718," 28694.17"
"11779","STANDARD","RONKONKOMA","NY",40.8,-73.12,18735,32911,925411153," 28118.60"
"11575","STANDARD","ROOSEVELT","NY",40.67,-73.58,7958,13013,253915864," 19512.48"
"11576","STANDARD","ROSLYN","NY",40.79,-73.64,6611,11797,716220689," 60712.10"
"11577","STANDARD","ROSLYN HEIGHTS","NY",40.77,-73.64,6004,10881,505855957," 46489.84"
"11962","PO BOX","SAGAPONACK","NY",40.92,-72.27,348,567,32010361," 56455.66"
"11963","STANDARD","SAG HARBOR","NY",40.99,-72.29,4012,6438,227894256," 35398.30"
"11780","STANDARD","SAINT JAMES","NY",40.87,-73.15,7303,13135,757598459," 57677.84"
"11782","STANDARD","SAYVILLE","NY",40.74,-73.08,7665,13703,460314013," 33592.21"
"11579","STANDARD","SEA CLIFF","NY",40.84,-73.64,2557,4384,185728100," 42364.99"
"11783","STANDARD","SEAFORD","NY",40.66,-73.49,10856,19289,673455183," 34913.95"
"11784","STANDARD","SELDEN","NY",40.86,-73.04,11730,20687,544888949," 26339.68"
"11964","PO BOX","SHELTER ISLAND","NY",41.06,-72.32,922,1526,41761958," 27366.94"
"11965","PO BOX","SHELTER ISLAND HEIGHTS","NY",41.07,-72.34,519,848,28925529," 34110.29"
"11967","STANDARD","SHIRLEY","NY",40.79,-72.87,12029,21343,518786425," 24307.10"
"11786","STANDARD","SHOREHAM","NY",40.95,-72.9,2963,5684,199871422," 35163.87"
"11787","STANDARD","SMITHTOWN","NY",40.85,-73.21,16719,30670,1309085305," 42682.92"
"11788","STANDARD","HAUPPAUGE","NY",40.82,-73.21,8402,14999,545157570," 36346.26"
"11789","STANDARD","SOUND BEACH","NY",40.95,-72.96,3608,6415,185404068," 28901.65"
"11968","STANDARD","SOUTHAMPTON","NY",40.88,-72.39,5047,8237,264505874," 32111.92"
"11969","PO BOX","SOUTHAMPTON","NY",40.88,-72.39,1412,2230,52604023," 23589.25"
"11971","STANDARD","SOUTHOLD","NY",41.05,-72.42,3191,5443,130173221," 23915.71"
"11972","PO BOX","SPEONK","NY",40.89,-72.42,486,834,19114157," 22918.65"
"11790","STANDARD","STONY BROOK","NY",40.9,-73.12,7383,12887,495297036," 38433.85"
"11791","STANDARD","SYOSSET","NY",40.81,-73.5,12358,22997,1265916764," 55047.04"
"11553","STANDARD","UNIONDALE","NY",40.7,-73.59,12598,20800,440886810," 21196.48"
"11973","PO BOX","UPTON","NY",40.86,-72.87,250,403,16410793," 40721.57"
"11580","STANDARD","VALLEY STREAM","NY",40.66,-73.7,19599,33773,938178253," 27778.94"
"11581","STANDARD","VALLEY STREAM","NY",40.66,-73.7,10240,18314,571690103," 31216.02"
"11582","PO BOX","VALLEY STREAM","NY",40.66,-73.7,264,408,10300299," 25245.83"
"11792","STANDARD","WADING RIVER","NY",40.94,-72.81,4083,7530,253533988," 33669.85"
"11975","PO BOX","WAINSCOTT","NY",40.98,-72.18,651,1053,33604787," 31913.38"
"11793","STANDARD","WANTAGH","NY",40.66,-73.51,16134,29209,1029724620," 35253.68"
"11976","STANDARD","WATER MILL","NY",40.92,-72.34,1247,2079,147283889," 70843.62"
"11568","STANDARD","OLD WESTBURY","NY",40.78,-73.59,1883,3254,340829362,"104741.66"
"11590","STANDARD","WESTBURY","NY",40.75,-73.58,22680,38259,1016567712," 26570.68"
"11977","STANDARD","WESTHAMPTON","NY",40.83,-72.66,1221,2110,73879423," 35013.94"
"11978","STANDARD","WESTHAMPTON BEACH","NY",40.8,-72.61,1820,3007,117920716," 39215.40"
"11552","STANDARD","WEST HEMPSTEAD","NY",40.69,-73.65,12022,20840,602984615," 28934.00"
"11795","STANDARD","WEST ISLIP","NY",40.7,-73.29,12613,22905,786641173," 34343.64"
"11796","STANDARD","WEST SAYVILLE","NY",40.72,-73.1,1821,3248,105098860," 32358.02"
"11596","STANDARD","WILLISTON PARK","NY",40.75,-73.64,5340,9478,376329181," 39705.55"
"11797","STANDARD","WOODBURY","NY",40.81,-73.47,4774,8301,517291203," 62316.73"
"11598","STANDARD","WOODMERE","NY",40.63,-73.72,6084,11226,512861807," 45685.18"
"11798","STANDARD","WYANDANCH","NY",40.74,-73.37,7220,12181,256259122," 21037.61"
"11980","STANDARD","YAPHANK","NY",40.83,-72.92,2136,3573,109913741," 30762.31"
"13605","STANDARD","ADAMS","NY",43.8,-76.02,1990,3684,66542359," 18062.53"
"13606","STANDARD","ADAMS CENTER","NY",43.85,-75.99,1279,2328,44363263," 19056.38"
"13730","STANDARD","AFTON","NY",42.22,-75.52,1333,2321,37114103," 15990.57"
"12201","PO BOX","ALBANY","NY",42.66,-73.79,432,655,14239754," 21740.08"
"12202","STANDARD","ALBANY","NY",42.66,-73.79,4148,6316,94737421," 14999.59"
"12203","STANDARD","ALBANY","NY",42.66,-73.79,13719,20438,551947856," 27005.96"
"12204","STANDARD","ALBANY","NY",42.66,-73.79,3817,5912,169021163," 28589.51"
"12205","STANDARD","ALBANY","NY",42.66,-73.79,14839,23888,537486590," 22500.28"
"12206","STANDARD","ALBANY","NY",42.66,-73.79,6810,10549,163405935," 15490.18"
"12207","STANDARD","ALBANY","NY",42.66,-73.79,679,984,12826093," 13034.65"
"12208","STANDARD","ALBANY","NY",42.66,-73.79,9914,14663,383193916," 26133.39"
"12209","STANDARD","ALBANY","NY",42.66,-73.79,5220,8069,171197495," 21216.69"
"12210","STANDARD","ALBANY","NY",42.66,-73.79,4566,6363,128871903," 20253.32"
"12211","STANDARD","ALBANY","NY",42.66,-73.79,6155,10624,368399273," 34676.14"
"12212","PO BOX","ALBANY","NY",42.66,-73.79,289,414,11939846," 28840.21"
"13607","STANDARD","ALEXANDRIA BAY","NY",44.33,-75.91,1076,1759,28729100," 16332.63"
"12009","STANDARD","ALTAMONT","NY",42.7,-74.03,3502,6187,170041565," 27483.69"
"13302","STANDARD","ALTMAR","NY",43.51,-76,657,1196,18582856," 15537.51"
"12910","STANDARD","ALTONA","NY",44.89,-73.65,795,1436,25732150," 17919.32"
"12010","STANDARD","AMSTERDAM","NY",42.94,-74.19,13521,22566,418239072," 18534.04"
"13731","STANDARD","ANDES","NY",42.18,-74.78,524,853,14291486," 16754.38"
"13608","STANDARD","ANTWERP","NY",44.19,-75.6,677,1275,20903879," 16395.20"
"13732","STANDARD","APALACHIN","NY",42.07,-76.16,3966,7253,167062976," 23033.64"
"12809","STANDARD","ARGYLE","NY",43.23,-73.49,1685,2994,55154197," 18421.58"
"12015","STANDARD","ATHENS","NY",42.26,-73.81,1623,2840,68064295," 23966.30"
"12810","STANDARD","ATHOL","NY",43.48,-73.89,306,541,8607361," 15910.09"
"13021","STANDARD","AUBURN","NY",42.93,-76.56,18689,31058,623054099," 20060.99"
"13026","STANDARD","AURORA","NY",42.75,-76.7,632,1098,22850805," 20811.30"
"12912","STANDARD","AU SABLE FORKS","NY",44.47,-73.78,1018,1778,27676539," 15566.11"
"13303","STANDARD","AVA","NY",43.41,-75.47,539,977,20525543," 21008.74"
"12018","STANDARD","AVERILL PARK","NY",42.63,-73.55,3822,6808,180449562," 26505.52"
"13733","STANDARD","BAINBRIDGE","NY",42.29,-75.48,2377,4218,73013301," 17309.93"
"13027","STANDARD","BALDWINSVILLE","NY",43.15,-76.33,15658,27650,728067119," 26331.54"
"12020","STANDARD","BALLSTON SPA","NY",43,-73.85,14999,26539,674139111," 25401.83"
"13304","STANDARD","BARNEVELD","NY",43.27,-75.18,907,1556,37925684," 24373.83"
"13734","STANDARD","BARTON","NY",42.04,-76.44,934,1739,29350802," 16877.98"
"13736","STANDARD","BERKSHIRE","NY",42.3,-76.18,1121,2030,36017236," 17742.48"
"12022","STANDARD","BERLIN","NY",42.7,-73.38,465,817,14628737," 17905.43"
"12023","STANDARD","BERNE","NY",42.62,-74.13,1010,1790,40685719," 22729.45"
"13028","STANDARD","BERNHARDS BAY","NY",43.29,-75.93,570,1020,18541726," 18178.16"
"13901","STANDARD","BINGHAMTON","NY",42.1,-75.91,8947,14798,290718530," 19645.80"
"13902","PO BOX","BINGHAMTON","NY",42.1,-75.91,487,662,11372241," 17178.61"
"13903","STANDARD","BINGHAMTON","NY",42.1,-75.91,8963,14883,309780165," 20814.36"
"13904","STANDARD","BINGHAMTON","NY",42.1,-75.91,4322,7084,129448769," 18273.40"
"13905","STANDARD","BINGHAMTON","NY",42.1,-75.91,11866,18513,337525372," 18231.80"
"13612","STANDARD","BLACK RIVER","NY",44,-75.79,1277,2343,43887333," 18731.26"
"12913","STANDARD","BLOOMINGDALE","NY",44.42,-74.1,528,931,17546271," 18846.69"
"13739","STANDARD","BLOOMVILLE","NY",42.33,-74.8,444,777,12323493," 15860.35"
"13308","STANDARD","BLOSSVALE","NY",43.27,-75.64,1524,2681,45726802," 17055.88"
"12814","STANDARD","BOLTON LANDING","NY",43.55,-73.65,902,1449,24924603," 17201.24"
"12914","STANDARD","BOMBAY","NY",44.93,-74.59,339,616,9393897," 15249.83"
"13309","STANDARD","BOONVILLE","NY",43.48,-75.33,2783,4869,82004019," 16842.07"
"13310","STANDARD","BOUCKVILLE","NY",42.88,-75.55,314,548,9782311," 17850.93"
"12815","STANDARD","BRANT LAKE","NY",43.71,-73.69,526,889,15535984," 17475.80"
"13613","STANDARD","BRASHER FALLS","NY",44.8,-74.79,980,1777,29696009," 16711.32"
"13029","STANDARD","BREWERTON","NY",43.23,-76.14,3345,6090,152592405," 25056.22"
"13030","STANDARD","BRIDGEPORT","NY",42.91,-76.75,2089,3553,74983228," 21104.20"
"13313","PO BOX","BRIDGEWATER","NY",42.87,-75.25,319,560,8028371," 14336.38"
"12025","STANDARD","BROADALBIN","NY",43.05,-74.19,2719,4771,96336694," 20192.14"
"13314","STANDARD","BROOKFIELD","NY",42.81,-75.31,252,454,6364756," 14019.29"
"13615","PO BOX","BROWNVILLE","NY",44,-75.98,587,1099,21259454," 19344.36"
"12916","STANDARD","BRUSHTON","NY",44.83,-74.51,900,1630,25590932," 15699.96"
"12917","STANDARD","BURKE","NY",44.9,-74.17,625,1128,18339078," 16258.05"
"13315","STANDARD","BURLINGTON FLATS","NY",42.74,-75.18,590,1068,17554715," 16437.00"
"12019","STANDARD","BALLSTON LAKE","NY",42.92,-73.84,7249,13129,375912405," 28632.22"
"12027","STANDARD","BURNT HILLS","NY",42.91,-73.9,2004,3731,99597993," 26694.72"
"12918","STANDARD","CADYVILLE","NY",44.66,-73.68,1154,2062,42445800," 20584.77"
"13616","STANDARD","CALCIUM","NY",44.03,-75.84,740,1340,21326989," 15915.66"
"12816","STANDARD","CAMBRIDGE","NY",43.02,-73.38,2187,3769,64661243," 17156.07"
"13316","STANDARD","CAMDEN","NY",43.33,-75.74,2865,5208,90641701," 17404.32"
"13031","STANDARD","CAMILLUS","NY",43.03,-76.3,8117,14099,340806614," 24172.40"
"12029","STANDARD","CANAAN","NY",42.41,-73.41,527,903,19303525," 21377.10"
"13317","STANDARD","CANAJOHARIE","NY",42.9,-74.57,1672,2925,52718697," 18023.49"
"13032","STANDARD","CANASTOTA","NY",43.08,-75.75,5950,10386,199644445," 19222.46"
"13743","STANDARD","CANDOR","NY",42.23,-76.34,1742,3127,57297782," 18323.56"
"13617","STANDARD","CANTON","NY",44.59,-75.17,4012,6890,136461829," 19805.78"
"13618","STANDARD","CAPE VINCENT","NY",44.12,-76.33,918,1612,24998072," 15507.49"
"12032","STANDARD","CAROGA LAKE","NY",43.13,-74.48,522,878,14313844," 16302.78"
"13619","STANDARD","CARTHAGE","NY",43.98,-75.6,4331,7939,136713397," 17220.48"
"13318","STANDARD","CASSVILLE","NY",42.94,-75.25,567,1047,18883382," 18035.70"
"13744","STANDARD","CASTLE CREEK","NY",42.22,-75.91,573,1008,18508243," 18361.35"
"12033","STANDARD","CASTLETON ON HUDSON","NY",42.53,-73.7,3971,6953,182790908," 26289.50"
"13620","STANDARD","CASTORLAND","NY",43.88,-75.51,854,1612,25381101," 15745.10"
"13033","STANDARD","CATO","NY",43.16,-76.57,1704,3115,59363468," 19057.29"
"13034","STANDARD","CAYUGA","NY",42.91,-76.72,834,1505,30953085," 20566.83"
"13035","STANDARD","CAZENOVIA","NY",42.92,-75.85,3703,6634,185903236," 28022.80"
"12035","STANDARD","CENTRAL BRIDGE","NY",42.7,-74.33,464,785,14033973," 17877.67"
"13036","STANDARD","CENTRAL SQUARE","NY",43.28,-76.14,4146,7311,147945006," 20235.95"
"13319","STANDARD","CHADWICKS","NY",43.02,-75.27,483,805,13719838," 17043.28"
"12919","STANDARD","CHAMPLAIN","NY",44.98,-73.44,1681,2916,56808221," 19481.56"
"13621","STANDARD","CHASE MILLS","NY",44.86,-75.07,285,512,9034011," 17644.55"
"12920","STANDARD","CHATEAUGAY","NY",44.92,-74.08,1056,1918,34981409," 18238.48"
"12037","STANDARD","CHATHAM","NY",42.36,-73.59,1811,3004,61165887," 20361.48"
"13622","STANDARD","CHAUMONT","NY",44.06,-76.13,1034,1856,32447692," 17482.59"
"12921","STANDARD","CHAZY","NY",44.88,-73.43,1197,2125,49678943," 23378.33"
"13746","STANDARD","CHENANGO FORKS","NY",42.23,-75.84,1285,2348,44362448," 18893.72"
"13320","STANDARD","CHERRY VALLEY","NY",42.79,-74.75,934,1642,24912132," 15171.82"
"12817","STANDARD","CHESTERTOWN","NY",43.63,-73.8,1159,1974,30807636," 15606.71"
"13037","STANDARD","CHITTENANGO","NY",43.04,-75.87,4286,7640,165223974," 21626.17"
"13040","STANDARD","CINCINNATUS","NY",42.54,-75.89,1221,2228,37199935," 16696.56"
"13321","PO BOX","CLARK MILLS","NY",43.08,-75.37,604,966,16827058," 17419.31"
"12041","STANDARD","CLARKSVILLE","NY",42.56,-73.97,283,511,10791721," 21118.83"
"13039","STANDARD","CICERO","NY",43.17,-76.11,8376,15407,412761966," 26790.55"
"13041","STANDARD","CLAY","NY",43.18,-76.17,5099,9355,231780732," 24776.13"
"13624","STANDARD","CLAYTON","NY",44.23,-76.08,2251,3954,71301248," 18032.69"
"13322","STANDARD","CLAYVILLE","NY",42.97,-75.25,590,1023,19353115," 18918.00"
"13042","STANDARD","CLEVELAND","NY",43.23,-75.88,1026,1823,34588866," 18973.60"
"12065","STANDARD","CLIFTON PARK","NY",42.85,-73.8,21459,37357,1132081501," 30304.40"
"13323","STANDARD","CLINTON","NY",43.04,-75.37,4755,8049,200245435," 24878.30"
"12043","STANDARD","COBLESKILL","NY",42.67,-74.48,3231,5489,105981908," 19308.05"
"12045","PO BOX","COEYMANS","NY",42.48,-73.83,303,501,10738479," 21434.09"
"12046","STANDARD","COEYMANS HOLLOW","NY",42.48,-73.92,367,626,15236332," 24339.19"
"12047","STANDARD","COHOES","NY",42.77,-73.7,9568,15353,339693561," 22125.55"
"13324","STANDARD","COLD BROOK","NY",43.24,-75.03,911,1634,26961152," 16500.09"
"13625","STANDARD","COLTON","NY",44.32,-74.82,880,1560,28927081," 18543.00"
"13748","STANDARD","CONKLIN","NY",42.03,-75.8,1942,3378,62871693," 18612.11"
"12926","STANDARD","CONSTABLE","NY",44.93,-74.28,926,1653,26221080," 15862.72"
"13325","STANDARD","CONSTABLEVILLE","NY",43.56,-75.42,441,758,11383710," 15018.09"
"13044","STANDARD","CONSTANTIA","NY",43.25,-76,1250,2224,46403543," 20864.90"
"13326","STANDARD","COOPERSTOWN","NY",42.7,-74.92,2722,4529,110807575," 24466.23"
"13626","STANDARD","COPENHAGEN","NY",43.89,-75.67,958,1753,32011626," 18261.05"
"12822","STANDARD","CORINTH","NY",43.24,-73.83,2846,5024,90048152," 17923.60"
"13045","STANDARD","CORTLAND","NY",42.6,-76.18,11579,19439,385519495," 19832.27"
"12051","STANDARD","COXSACKIE","NY",42.35,-73.8,1756,2955,66666463," 22560.56"
"12192","STANDARD","WEST COXSACKIE","NY",42.4,-73.81,731,1254,26391056," 21045.50"
"13327","STANDARD","CROGHAN","NY",43.89,-75.39,974,1744,27278018," 15641.07"
"12052","STANDARD","CROPSEYVILLE","NY",42.76,-73.47,700,1252,29498481," 23561.09"
